Subset index,Custom Score,Precision,Accuracy,Recall
145,785.0,0.6331658291457286,0.545,0.24803149606299213
655,785.0,0.6377551020408163,0.546,0.24606299212598426
434,785.0,0.6839378238341969,0.563,0.25984251968503935
489,785.0,0.6733668341708543,0.561,0.2637795275590551
497,785.0,0.6733668341708543,0.561,0.2637795275590551
426,785.0,0.6839378238341969,0.563,0.25984251968503935
577,785.0,0.6331658291457286,0.545,0.24803149606299213
75,785.0,0.6331658291457286,0.545,0.24803149606299213
161,785.0,0.6331658291457286,0.545,0.24803149606299213
48,785.0,0.6377551020408163,0.546,0.24606299212598426
614,785.0,0.6733668341708543,0.561,0.2637795275590551
725,785.0,0.6733668341708543,0.561,0.2637795275590551
666,785.0,0.6733668341708543,0.561,0.2637795275590551
379,785.0,0.6733668341708543,0.561,0.2637795275590551
40,785.0,0.6377551020408163,0.546,0.24606299212598426
449,785.0,0.649746192893401,0.551,0.25196850393700787
83,785.0,0.6331658291457286,0.545,0.24803149606299213
320,785.0,0.6331658291457286,0.545,0.24803149606299213
550,785.0,0.6772486772486772,0.559,0.25196850393700787
717,785.0,0.6733668341708543,0.561,0.2637795275590551
420,785.0,0.671875,0.558,0.25393700787401574
647,785.0,0.6377551020408163,0.546,0.24606299212598426
932,785.0,0.6785714285714286,0.562,0.2618110236220472
335,785.0,0.6331658291457286,0.545,0.24803149606299213
695,785.0,0.6616161616161617,0.556,0.2578740157480315
766,785.0,0.7135678391959799,0.577,0.2795275590551181
896,780.0,0.6464646464646465,0.55,0.25196850393700787
59,780.0,0.6464646464646465,0.55,0.25196850393700787
689,780.0,0.6683937823834197,0.557,0.25393700787401574
681,780.0,0.6683937823834197,0.557,0.25393700787401574
1019,780.0,0.6984924623115578,0.571,0.2736220472440945
668,780.0,0.6751269035532995,0.561,0.2618110236220472
129,780.0,0.6161616161616161,0.538,0.24015748031496062
1001,780.0,0.6868686868686869,0.566,0.2677165354330709
380,780.0,0.6868686868686869,0.566,0.2677165354330709
1009,780.0,0.6868686868686869,0.566,0.2677165354330709
476,780.0,0.6868686868686869,0.566,0.2677165354330709
864,780.0,0.6632653061224489,0.556,0.2559055118110236
615,780.0,0.6613756613756614,0.553,0.24606299212598426
623,780.0,0.6613756613756614,0.553,0.24606299212598426
170,780.0,0.6582914572864321,0.555,0.2578740157480315
391,780.0,0.6391752577319587,0.546,0.2440944881889764
399,780.0,0.6391752577319587,0.546,0.2440944881889764
113,780.0,0.6464646464646465,0.55,0.25196850393700787
105,780.0,0.6464646464646465,0.55,0.25196850393700787
624,780.0,0.6582914572864321,0.555,0.2578740157480315
102,780.0,0.6582914572864321,0.555,0.2578740157480315
390,780.0,0.6582914572864321,0.555,0.2578740157480315
588,780.0,0.6582914572864321,0.555,0.2578740157480315
616,780.0,0.6582914572864321,0.555,0.2578740157480315
900,780.0,0.6582914572864321,0.555,0.2578740157480315
404,780.0,0.6582914572864321,0.555,0.2578740157480315
596,780.0,0.6582914572864321,0.555,0.2578740157480315
178,780.0,0.6582914572864321,0.555,0.2578740157480315
506,780.0,0.6984924623115578,0.571,0.2736220472440945
961,780.0,0.6582914572864321,0.555,0.2578740157480315
396,780.0,0.6582914572864321,0.555,0.2578740157480315
339,775.0,0.6432160804020101,0.549,0.25196850393700787
101,775.0,0.6432160804020101,0.549,0.25196850393700787
584,775.0,0.6432160804020101,0.549,0.25196850393700787
469,775.0,0.6717171717171717,0.56,0.2618110236220472
401,775.0,0.6432160804020101,0.549,0.25196850393700787
592,775.0,0.6432160804020101,0.549,0.25196850393700787
331,775.0,0.6432160804020101,0.549,0.25196850393700787
292,775.0,0.6432160804020101,0.549,0.25196850393700787
393,775.0,0.6432160804020101,0.549,0.25196850393700787
696,775.0,0.6717171717171717,0.56,0.2618110236220472
461,775.0,0.6717171717171717,0.56,0.2618110236220472
432,775.0,0.6598984771573604,0.555,0.2559055118110236
964,775.0,0.6717171717171717,0.56,0.2618110236220472
462,775.0,0.6834170854271356,0.565,0.2677165354330709
891,775.0,0.6834170854271356,0.565,0.2677165354330709
222,775.0,0.6834170854271356,0.565,0.2677165354330709
683,775.0,0.6598984771573604,0.555,0.2559055118110236
253,775.0,0.6834170854271356,0.565,0.2677165354330709
985,775.0,0.6834170854271356,0.565,0.2677165354330709
328,775.0,0.6479591836734694,0.55,0.25
470,775.0,0.6834170854271356,0.565,0.2677165354330709
424,775.0,0.6598984771573604,0.555,0.2559055118110236
691,775.0,0.6598984771573604,0.555,0.2559055118110236
513,775.0,0.6358695652173914,0.542,0.23031496062992127
348,775.0,0.6717171717171717,0.56,0.2618110236220472
336,775.0,0.6479591836734694,0.55,0.25
835,775.0,0.6479591836734694,0.55,0.25
12,770.0,0.628140703517588,0.543,0.24606299212598426
27,770.0,0.628140703517588,0.543,0.24606299212598426
1018,770.0,0.7085427135678392,0.575,0.27755905511811024
73,770.0,0.628140703517588,0.543,0.24606299212598426
258,770.0,0.6313131313131313,0.544,0.24606299212598426
654,770.0,0.6683417085427136,0.559,0.2618110236220472
662,770.0,0.6683417085427136,0.559,0.2618110236220472
1,770.0,0.6216216216216216,0.537,0.2263779527559055
972,770.0,0.6852791878172588,0.565,0.265748031496063
922,770.0,0.6852791878172588,0.565,0.265748031496063
554,770.0,0.6565656565656566,0.554,0.2559055118110236
20,770.0,0.628140703517588,0.543,0.24606299212598426
408,770.0,0.6565656565656566,0.554,0.2559055118110236
81,770.0,0.628140703517588,0.543,0.24606299212598426
1016,770.0,0.7025641025641025,0.571,0.26968503937007876
774,770.0,0.6666666666666666,0.556,0.25196850393700787
980,770.0,0.6852791878172588,0.565,0.265748031496063
338,770.0,0.6615384615384615,0.555,0.25393700787401574
330,770.0,0.6615384615384615,0.555,0.25393700787401574
562,770.0,0.6565656565656566,0.554,0.2559055118110236
605,770.0,0.6683417085427136,0.559,0.2618110236220472
120,765.0,0.6684210526315789,0.556,0.25
944,765.0,0.6700507614213198,0.559,0.25984251968503935
179,765.0,0.6414141414141414,0.548,0.25
601,765.0,0.6532663316582915,0.553,0.2559055118110236
368,765.0,0.6532663316582915,0.553,0.2559055118110236
898,765.0,0.6532663316582915,0.553,0.2559055118110236
294,765.0,0.6532663316582915,0.553,0.2559055118110236
360,765.0,0.6532663316582915,0.553,0.2559055118110236
533,765.0,0.6414141414141414,0.548,0.25
525,765.0,0.6414141414141414,0.548,0.25
9,765.0,0.6130653266331658,0.537,0.24015748031496062
549,765.0,0.6461538461538462,0.549,0.24803149606299213
564,765.0,0.6532663316582915,0.553,0.2559055118110236
556,765.0,0.6532663316582915,0.553,0.2559055118110236
568,765.0,0.6532663316582915,0.553,0.2559055118110236
17,765.0,0.6130653266331658,0.537,0.24015748031496062
78,765.0,0.6532663316582915,0.553,0.2559055118110236
512,765.0,0.6130653266331658,0.537,0.24015748031496062
86,765.0,0.6532663316582915,0.553,0.2559055118110236
171,765.0,0.6414141414141414,0.548,0.25
936,765.0,0.6700507614213198,0.559,0.25984251968503935
978,760.0,0.689119170984456,0.565,0.2618110236220472
122,760.0,0.6666666666666666,0.558,0.25984251968503935
7,760.0,0.6117021276595744,0.534,0.2263779527559055
665,760.0,0.6597938144329897,0.554,0.25196850393700787
587,760.0,0.6381909547738693,0.547,0.25
15,760.0,0.6117021276595744,0.534,0.2263779527559055
987,760.0,0.678391959798995,0.563,0.265748031496063
686,760.0,0.678391959798995,0.563,0.265748031496063
984,760.0,0.678391959798995,0.563,0.265748031496063
625,760.0,0.6548223350253807,0.553,0.25393700787401574
970,760.0,0.689119170984456,0.565,0.2618110236220472
938,760.0,0.678391959798995,0.563,0.265748031496063
694,760.0,0.678391959798995,0.563,0.265748031496063
946,760.0,0.678391959798995,0.563,0.265748031496063
567,760.0,0.6381909547738693,0.547,0.25
266,760.0,0.6381909547738693,0.547,0.25
595,760.0,0.6381909547738693,0.547,0.25
274,760.0,0.6381909547738693,0.547,0.25
617,760.0,0.6548223350253807,0.553,0.25393700787401574
634,760.0,0.678391959798995,0.563,0.265748031496063
645,760.0,0.6381909547738693,0.547,0.25
700,760.0,0.678391959798995,0.563,0.265748031496063
698,755.0,0.6802030456852792,0.563,0.2637795275590551
406,755.0,0.6633165829145728,0.557,0.25984251968503935
491,755.0,0.6683673469387755,0.558,0.2578740157480315
37,755.0,0.6231155778894473,0.541,0.2440944881889764
677,755.0,0.6614583333333334,0.554,0.25
147,755.0,0.6231155778894473,0.541,0.2440944881889764
139,755.0,0.6231155778894473,0.541,0.2440944881889764
517,755.0,0.6231155778894473,0.541,0.2440944881889764
321,755.0,0.6275510204081632,0.542,0.2421259842519685
734,755.0,0.6974358974358974,0.569,0.2677165354330709
52,755.0,0.6443298969072165,0.548,0.24606299212598426
44,755.0,0.6443298969072165,0.548,0.24606299212598426
583,755.0,0.6231155778894473,0.541,0.2440944881889764
1020,755.0,0.7150259067357513,0.575,0.27165354330708663
591,755.0,0.6231155778894473,0.541,0.2440944881889764
123,755.0,0.6564102564102564,0.553,0.25196850393700787
602,755.0,0.6683673469387755,0.558,0.2578740157480315
398,755.0,0.6633165829145728,0.557,0.25984251968503935
494,755.0,0.6919191919191919,0.568,0.26968503937007876
499,755.0,0.6683673469387755,0.558,0.2578740157480315
502,755.0,0.6919191919191919,0.568,0.26968503937007876
867,750.0,0.6580310880829016,0.553,0.25
262,750.0,0.6410256410256411,0.547,0.24606299212598426
536,750.0,0.6410256410256411,0.547,0.24606299212598426
150,750.0,0.6530612244897959,0.552,0.25196850393700787
636,750.0,0.6820512820512821,0.563,0.2618110236220472
501,750.0,0.6820512820512821,0.563,0.2618110236220472
33,750.0,0.6122448979591837,0.536,0.23622047244094488
619,750.0,0.6482412060301508,0.551,0.25393700787401574
263,750.0,0.6080402010050251,0.535,0.23818897637795275
627,750.0,0.6482412060301508,0.551,0.25393700787401574
411,750.0,0.6482412060301508,0.551,0.25393700787401574
765,750.0,0.6884422110552764,0.567,0.26968503937007876
326,750.0,0.6482412060301508,0.551,0.25393700787401574
142,750.0,0.6530612244897959,0.552,0.25196850393700787
831,750.0,0.6288659793814433,0.542,0.24015748031496062
271,750.0,0.6080402010050251,0.535,0.23818897637795275
353,750.0,0.6363636363636364,0.546,0.24803149606299213
333,750.0,0.6482412060301508,0.551,0.25393700787401574
341,750.0,0.6482412060301508,0.551,0.25393700787401574
493,750.0,0.6820512820512821,0.563,0.2618110236220472
254,750.0,0.6884422110552764,0.567,0.26968503937007876
653,750.0,0.6530612244897959,0.552,0.25196850393700787
661,750.0,0.6530612244897959,0.552,0.25196850393700787
24,750.0,0.6288659793814433,0.542,0.24015748031496062
663,745.0,0.6377551020408163,0.546,0.24606299212598426
165,745.0,0.6331658291457286,0.545,0.24803149606299213
79,745.0,0.6091370558375635,0.535,0.23622047244094488
133,745.0,0.6212121212121212,0.54,0.2421259842519685
442,745.0,0.6839378238341969,0.563,0.25984251968503935
418,745.0,0.654639175257732,0.552,0.25
505,745.0,0.6733668341708543,0.561,0.2637795275590551
423,745.0,0.6331658291457286,0.545,0.24803149606299213
522,745.0,0.6331658291457286,0.545,0.24803149606299213
149,745.0,0.6377551020408163,0.546,0.24606299212598426
71,745.0,0.6091370558375635,0.535,0.23622047244094488
733,745.0,0.6733668341708543,0.561,0.2637795275590551
56,745.0,0.6377551020408163,0.546,0.24606299212598426
141,745.0,0.6377551020408163,0.546,0.24606299212598426
153,745.0,0.6331658291457286,0.545,0.24803149606299213
343,745.0,0.6331658291457286,0.545,0.24803149606299213
91,745.0,0.6331658291457286,0.545,0.24803149606299213
431,745.0,0.6331658291457286,0.545,0.24803149606299213
530,745.0,0.6331658291457286,0.545,0.24803149606299213
604,740.0,0.6582914572864321,0.555,0.2578740157480315
545,740.0,0.6413043478260869,0.544,0.23228346456692914
389,740.0,0.643979057591623,0.547,0.2421259842519685
367,740.0,0.6391752577319587,0.546,0.2440944881889764
186,740.0,0.6582914572864321,0.555,0.2578740157480315
485,740.0,0.6582914572864321,0.555,0.2578740157480315
632,740.0,0.6582914572864321,0.555,0.2578740157480315
412,740.0,0.6582914572864321,0.555,0.2578740157480315
121,740.0,0.6464646464646465,0.55,0.25196850393700787
359,740.0,0.6391752577319587,0.546,0.2440944881889764
407,740.0,0.6391752577319587,0.546,0.2440944881889764
998,740.0,0.6868686868686869,0.566,0.2677165354330709
631,740.0,0.6613756613756614,0.553,0.24606299212598426
523,740.0,0.631578947368421,0.542,0.23622047244094488
1013,740.0,0.6868686868686869,0.566,0.2677165354330709
1017,740.0,0.6868686868686869,0.566,0.2677165354330709
531,740.0,0.631578947368421,0.542,0.23622047244094488
384,740.0,0.6224489795918368,0.54,0.24015748031496062
1005,740.0,0.6868686868686869,0.566,0.2677165354330709
974,740.0,0.6923076923076923,0.567,0.265748031496063
904,740.0,0.6464646464646465,0.55,0.25196850393700787
982,740.0,0.6923076923076923,0.567,0.265748031496063
912,740.0,0.6464646464646465,0.55,0.25196850393700787
697,740.0,0.6683937823834197,0.557,0.25393700787401574
131,735.0,0.6071428571428571,0.534,0.234251968503937
477,735.0,0.6717171717171717,0.56,0.2618110236220472
347,735.0,0.6432160804020101,0.549,0.25196850393700787
600,735.0,0.6432160804020101,0.549,0.25196850393700787
836,735.0,0.6432160804020101,0.549,0.25196850393700787
409,735.0,0.6432160804020101,0.549,0.25196850393700787
435,735.0,0.6432160804020101,0.549,0.25196850393700787
427,735.0,0.6432160804020101,0.549,0.25196850393700787
639,735.0,0.6030150753768844,0.533,0.23622047244094488
344,735.0,0.6479591836734694,0.55,0.25
300,735.0,0.6479591836734694,0.55,0.25
308,735.0,0.6479591836734694,0.55,0.25
