Subset index,Custom Score,Precision,Accuracy,Recall
84,1035.0,0.7323232323232324,0.584,0.2854330708661417
59,1035.0,0.7323232323232324,0.584,0.2854330708661417
13,1070.0,0.7286432160804021,0.583,0.2854330708661417
41,1070.0,0.7286432160804021,0.583,0.2854330708661417
100,1030.0,0.7286432160804021,0.583,0.2854330708661417
85,1030.0,0.7286432160804021,0.583,0.2854330708661417
98,1030.0,0.7286432160804021,0.583,0.2854330708661417
40,1060.0,0.7272727272727273,0.582,0.28346456692913385
25,1060.0,0.7272727272727273,0.582,0.28346456692913385
88,1000.0,0.7244897959183674,0.58,0.2795275590551181
111,1055.0,0.7236180904522613,0.581,0.28346456692913385
21,1055.0,0.7236180904522613,0.581,0.28346456692913385
119,1015.0,0.7236180904522613,0.581,0.28346456692913385
24,1030.0,0.7230769230769231,0.579,0.27755905511811024
103,1045.0,0.7222222222222222,0.58,0.281496062992126
82,980.0,0.7216494845360825,0.578,0.2755905511811024
115,970.0,0.7202072538860104,0.577,0.2736220472440945
5,1050.0,0.7202072538860104,0.577,0.2736220472440945
70,1000.0,0.7185929648241206,0.579,0.281496062992126
55,1040.0,0.7185929648241206,0.579,0.281496062992126
43,1040.0,0.7185929648241206,0.579,0.281496062992126
112,1000.0,0.7185929648241206,0.579,0.281496062992126
83,990.0,0.7172774869109948,0.575,0.26968503937007876
6,1020.0,0.7157360406091371,0.577,0.27755905511811024
10,1020.0,0.7157360406091371,0.577,0.27755905511811024
101,985.0,0.7135678391959799,0.577,0.2795275590551181
72,1015.0,0.7121212121212122,0.576,0.27755905511811024
17,1045.0,0.7106598984771574,0.575,0.2755905511811024
96,965.0,0.7105263157894737,0.572,0.265748031496063
87,980.0,0.7098445595854922,0.573,0.26968503937007876
51,1010.0,0.7085427135678392,0.575,0.27755905511811024
20,1010.0,0.7085427135678392,0.575,0.27755905511811024
81,1010.0,0.7085427135678392,0.575,0.27755905511811024
97,1010.0,0.7085427135678392,0.575,0.27755905511811024
27,1000.0,0.7070707070707071,0.574,0.2755905511811024
71,1030.0,0.7055837563451777,0.573,0.2736220472440945
33,1035.0,0.7035175879396985,0.573,0.2755905511811024
9,1035.0,0.702020202020202,0.572,0.2736220472440945
68,985.0,0.702020202020202,0.572,0.2736220472440945
32,965.0,0.6984126984126984,0.567,0.25984251968503935
4,935.0,0.6935483870967742,0.564,0.25393700787401574
69,965.0,0.6934673366834171,0.569,0.27165354330708663
80,965.0,0.6934673366834171,0.569,0.27165354330708663
47,965.0,0.6927083333333334,0.566,0.2618110236220472
66,950.0,0.6884422110552764,0.567,0.26968503937007876
23,990.0,0.6884422110552764,0.567,0.26968503937007876
11,990.0,0.6884422110552764,0.567,0.26968503937007876
79,975.0,0.6834170854271356,0.565,0.2677165354330709
99,935.0,0.6834170854271356,0.565,0.2677165354330709
16,960.0,0.678391959798995,0.563,0.265748031496063
65,960.0,0.678391959798995,0.563,0.265748031496063
67,920.0,0.6770833333333334,0.56,0.2559055118110236
39,940.0,0.6751269035532995,0.561,0.2618110236220472
2,945.0,0.6733668341708543,0.561,0.2637795275590551
35,930.0,0.6683417085427136,0.559,0.2618110236220472
19,920.0,0.6666666666666666,0.558,0.25984251968503935
15,955.0,0.6616161616161617,0.556,0.2578740157480315
8,900.0,0.6582914572864321,0.555,0.2578740157480315
95,900.0,0.6582914572864321,0.555,0.2578740157480315
1,845.0,0.631578947368421,0.542,0.23622047244094488
7,810.0,0.6298342541436464,0.539,0.22440944881889763
64,805.0,0.6294416243654822,0.543,0.2440944881889764
3,845.0,0.6216216216216216,0.537,0.2263779527559055
31,820.0,0.6178010471204188,0.537,0.23228346456692914
0,735.0,0.5968586387434555,0.529,0.22440944881889763
63,750.0,0.5958549222797928,0.529,0.2263779527559055
